FID_1,COD_POSTAL,area_cp,Censo_mascota_CP,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov
6456,31698,35263276.43,50.84412256,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6457,31699,22903365.76,50.84412256,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6458,31700,38178816.13,130.5029036,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6459,31710,5649221.948,21.61099389,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6460,31711,7312120.896,16.76869651,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6461,31712,229529.4586,16.76869651,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6462,31713,12332764.27,43.58067648,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6463,31714,71796406,43.58067648,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6464,31715,101986101.9,43.58067648,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6465,31720,28567629.23,19.48875245,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6466,31730,18242262.97,89.40315731,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6467,31740,8604066.789,166.9695877,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6468,31744,3911942.808,18.38279563,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6469,31745,15435350.06,47.6159243,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6470,31746,18043581.94,26.00493041,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6471,31747,9040927.352,11.11934955,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6472,31748,26129996.18,14.07853129,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6473,31749,23821595.88,12.82312086,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6474,31750,23826124.61,40.80083909,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6475,31751,7997107.378,12.01607129,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6476,31752,12026207.99,16.05131912,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6477,31753,27957550.11,19.63820607,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6478,31754,104666533.3,9.863939121,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6479,31760,47048848.31,74.87626515,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6480,31770,55198742.98,98.90840773,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6481,31780,1992426.542,262.2911084,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6482,31789,33418363.3,79.44954601,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6483,31790,46870617.1,54.70002604,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6484,31791,46527727.87,61.15642255,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6485,31792,12908439.18,19.48875245,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6486,31793,6622656.19,19.48875245,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6487,31794,27960551.64,130.5029036,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6488,31795,1089253.757,130.5029036,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6489,31796,62919168.44,89.40315731,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6490,31797,81303721.38,146.2553155,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6491,31798,78711360.62,44.02903735,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6492,31799,54030009.27,34.07542606,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6493,31800,26801001.09,314.0319527,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6494,31809,34005107.54,32.1923104,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6495,31810,36689362.5,30.66788345,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6496,31820,33014227.82,118.0085808,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6497,31829,41938554.18,34.2547704,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6498,31830,11020872.28,115.9461208,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6499,31839,14333133.64,100.612179,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6500,31840,29677922.56,10.67098869,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6501,31849,12742814.01,14.79590868,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6502,31850,18855715.15,0,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6503,31860,3522015.812,207.5910824,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6504,31866,68890513.1,75.41429819,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6505,31867,49127000.3,19.54853389,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6506,31868,29466417.23,88.50643557,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6507,31869,50037811.69,37.84165736,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6508,31870,21932557.96,0,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6509,31876,12018980.26,23.94247041,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6510,31877,24544806.11,27.26034084,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6511,31878,25284151.2,27.26034084,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6512,31879,44638975.36,27.26034084,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6513,31880,58330592.24,271.5273424,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6514,31890,6864490.493,33.53739301,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6515,31891,52561040.76,47.34690778,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6516,31892,37439397.59,119.2639912,31,31,31,"Navarra, Comunidad Foral de",15,Navarra
6517,32001,10531333.77,2188.803095,32,32,32,Galicia,12,Ourense
6518,32002,8033063.224,7723.06832,32,32,32,Galicia,12,Ourense
6519,32003,793881.6075,3361.656514,32,32,32,Galicia,12,Ourense
6520,32004,9232405.845,2791.052378,32,32,32,Galicia,12,Ourense
6521,32005,5935507.082,2824.928384,32,32,32,Galicia,12,Ourense
6522,32100,8593874.562,352.31046,32,32,32,Galicia,12,Ourense
6523,32101,36511087.22,308.0237793,32,32,32,Galicia,12,Ourense
6524,32102,4474035.752,156.8211194,32,32,32,Galicia,12,Ourense
6525,32103,2518725.216,2188.803095,32,32,32,Galicia,12,Ourense
6526,32111,17603259.97,225.0688774,32,32,32,Galicia,12,Ourense
6527,32112,21269488.24,225.0688774,32,32,32,Galicia,12,Ourense
6528,32120,14817297.02,107.907472,32,32,32,Galicia,12,Ourense
6529,32130,3689774.159,193.1758573,32,32,32,Galicia,12,Ourense
6530,32135,7974974.391,127.2415826,32,32,32,Galicia,12,Ourense
6531,32136,40972751.72,193.1758573,32,32,32,Galicia,12,Ourense
6532,32137,21140953.44,127.2415826,32,32,32,Galicia,12,Ourense
6533,32138,23756883.46,127.2415826,32,32,32,Galicia,12,Ourense
6534,32139,9865753.936,137.8175064,32,32,32,Galicia,12,Ourense
6535,32140,9210384.301,156.8211194,32,32,32,Galicia,12,Ourense
6536,32141,40224022.32,137.8175064,32,32,32,Galicia,12,Ourense
6537,32150,18253967.25,107.907472,32,32,32,Galicia,12,Ourense
6538,32151,16245680.19,124.2671041,32,32,32,Galicia,12,Ourense
6539,32152,15632497.96,173.1807514,32,32,32,Galicia,12,Ourense
6540,32153,3221157.822,173.1807514,32,32,32,Galicia,12,Ourense
6541,32160,34921634.16,171.7761366,32,32,32,Galicia,12,Ourense
6542,32161,20642527.32,171.7761366,32,32,32,Galicia,12,Ourense
6543,32164,33719879.88,171.7761366,32,32,32,Galicia,12,Ourense
6544,32170,11870520.92,262.7456057,32,32,32,Galicia,12,Ourense
6545,32172,22864995.71,262.7456057,32,32,32,Galicia,12,Ourense
6546,32200,2347498.2,113.140351,32,32,32,Galicia,12,Ourense
6547,32211,17837161.21,113.140351,32,32,32,Galicia,12,Ourense
6548,32212,21192514.45,218.458925,32,32,32,Galicia,12,Ourense
6549,32213,13440931.9,113.140351,32,32,32,Galicia,12,Ourense
6550,32226,8270179.804,107.4778251,32,32,32,Galicia,12,Ourense
6551,32227,16161551.37,107.4778251,32,32,32,Galicia,12,Ourense
6552,32228,11815289.27,107.4778251,32,32,32,Galicia,12,Ourense
6553,32229,14675336.49,107.4778251,32,32,32,Galicia,12,Ourense
6554,32235,9894594.924,154.3423873,32,32,32,Galicia,12,Ourense
6555,32236,6324698.964,107.4778251,32,32,32,Galicia,12,Ourense
6556,32300,2046367.519,1339.396677,32,32,32,Galicia,12,Ourense
6557,32310,19823743.79,91.54783998,32,32,32,Galicia,12,Ourense
6558,32311,28053257.63,91.54783998,32,32,32,Galicia,12,Ourense
6559,32312,33332437.2,91.54783998,32,32,32,Galicia,12,Ourense
6560,32314,31433397.01,183.4261776,32,32,32,Galicia,12,Ourense
6561,32315,16597251.35,183.4261776,32,32,32,Galicia,12,Ourense
6562,32317,7866021.868,1339.396677,32,32,32,Galicia,12,Ourense
6563,32318,21270448.41,1339.396677,32,32,32,Galicia,12,Ourense
6564,32320,12632176.83,91.54783998,32,32,32,Galicia,12,Ourense
6565,32329,8492591.206,91.54783998,32,32,32,Galicia,12,Ourense
6566,32330,3261934.754,92.73763141,32,32,32,Galicia,12,Ourense
6567,32334,1637030.227,92.73763141,32,32,32,Galicia,12,Ourense
6568,32336,144004621.8,92.73763141,32,32,32,Galicia,12,Ourense
6569,32337,43172022.2,92.73763141,32,32,32,Galicia,12,Ourense
6570,32338,36130941.97,92.73763141,32,32,32,Galicia,12,Ourense
6571,32340,18874733.44,307.5280329,32,32,32,Galicia,12,Ourense
6572,32348,69561711.69,307.5280329,32,32,32,Galicia,12,Ourense
6573,32350,7886448.555,1368.921131,32,32,32,Galicia,12,Ourense
6574,32356,2086586.238,72.04848056,32,32,32,Galicia,12,Ourense
6575,32357,57769457.28,72.04848056,32,32,32,Galicia,12,Ourense
6576,32358,19304625.22,146.4104445,32,32,32,Galicia,12,Ourense
6577,32360,3734593.185,61.14205919,32,32,32,Galicia,12,Ourense
6578,32365,68529173.06,61.14205919,32,32,32,Galicia,12,Ourense
6579,32366,82476124.73,61.14205919,32,32,32,Galicia,12,Ourense
6580,32368,69527003.91,61.14205919,32,32,32,Galicia,12,Ourense
6581,32369,60583029.55,61.14205919,32,32,32,Galicia,12,Ourense
6582,32370,6237902.473,72.04848056,32,32,32,Galicia,12,Ourense
6583,32371,5511748.234,72.04848056,32,32,32,Galicia,12,Ourense
6584,32372,27490339.48,88.6835273,32,32,32,Galicia,12,Ourense
6585,32373,27047205.12,88.6835273,32,32,32,Galicia,12,Ourense
6586,32375,34454917.9,88.6835273,32,32,32,Galicia,12,Ourense
6587,32400,2766840.098,437.6890111,32,32,32,Galicia,12,Ourense
6588,32410,22626750.46,185.5744121,32,32,32,Galicia,12,Ourense
6589,32411,30793560.92,185.5744121,32,32,32,Galicia,12,Ourense
6590,32412,15329041.77,134.1820326,32,32,32,Galicia,12,Ourense
6591,32413,11646765.24,134.1820326,32,32,32,Galicia,12,Ourense
6592,32415,7836884.013,334.7940863,32,32,32,Galicia,12,Ourense
6593,32416,4520101.49,437.6890111,32,32,32,Galicia,12,Ourense
6594,32417,20769751.02,328.8451292,32,32,32,Galicia,12,Ourense
6595,32418,10123371.89,437.6890111,32,32,32,Galicia,12,Ourense
6596,32419,1880698.649,81.6879944,32,32,32,Galicia,12,Ourense
6597,32420,3438476.56,81.6879944,32,32,32,Galicia,12,Ourense
6598,32425,2686712.49,81.6879944,32,32,32,Galicia,12,Ourense
6599,32426,5590113.074,81.6879944,32,32,32,Galicia,12,Ourense
6600,32428,22841135.83,81.6879944,32,32,32,Galicia,12,Ourense
6601,32429,1999232.586,81.6879944,32,32,32,Galicia,12,Ourense
6602,32430,39883110.37,443.1973048,32,32,32,Galicia,12,Ourense
6603,32431,4873207.453,60.31581515,32,32,32,Galicia,12,Ourense
6604,32432,1548368.669,60.31581515,32,32,32,Galicia,12,Ourense
6605,32433,20206060.81,134.1820326,32,32,32,Galicia,12,Ourense
6606,32440,396001.4865,124.2671041,32,32,32,Galicia,12,Ourense
6607,32448,9318631.002,171.7761366,32,32,32,Galicia,12,Ourense
6608,32449,6556073.008,124.2671041,32,32,32,Galicia,12,Ourense
6609,32450,2199474.342,119.6401375,32,32,32,Galicia,12,Ourense
6610,32452,4870312.805,82.62440432,32,32,32,Galicia,12,Ourense
6611,32453,13935372.23,173.5112491,32,32,32,Galicia,12,Ourense
6612,32454,19788458.28,119.6401375,32,32,32,Galicia,12,Ourense
6613,32455,15111682.05,173.5112491,32,32,32,Galicia,12,Ourense
6614,32456,11582483.72,82.62440432,32,32,32,Galicia,12,Ourense
6615,32457,682681.1299,82.62440432,32,32,32,Galicia,12,Ourense
6616,32459,7151954.618,119.6401375,32,32,32,Galicia,12,Ourense
6617,32500,4469390.456,3830.797882,32,32,32,Galicia,12,Ourense
6618,32510,20795558.84,263.5718498,32,32,32,Galicia,12,Ourense
6619,32512,4199674.078,165.2488086,32,32,32,Galicia,12,Ourense
6620,32514,30882017.42,165.2488086,32,32,32,Galicia,12,Ourense
6621,32515,8241858.749,128.0678267,32,32,32,Galicia,12,Ourense
6622,32516,9944872.985,128.0678267,32,32,32,Galicia,12,Ourense
6623,32520,120982121.1,577.709835,32,32,32,Galicia,12,Ourense
6624,32521,9461375.617,63.34537664,32,32,32,Galicia,12,Ourense
6625,32522,6694340.499,63.34537664,32,32,32,Galicia,12,Ourense
6626,32523,31189221.5,214.8234512,32,32,32,Galicia,12,Ourense
6627,32525,56184440.29,313.3117412,32,32,32,Galicia,12,Ourense
6628,32526,5718041.174,63.34537664,32,32,32,Galicia,12,Ourense
6629,32530,43517126.59,115.1784196,32,32,32,Galicia,12,Ourense
6630,32534,11117589.52,263.5718498,32,32,32,Galicia,12,Ourense
6631,32536,5641532.577,115.1784196,32,32,32,Galicia,12,Ourense
6632,32537,20273258.19,115.1784196,32,32,32,Galicia,12,Ourense
6633,32539,52057748.51,115.1784196,32,32,32,Galicia,12,Ourense
6634,32540,29359462.92,78.26183577,32,32,32,Galicia,12,Ourense
6635,32545,14493510.66,78.26183577,32,32,32,Galicia,12,Ourense
6636,32546,25163728.67,78.26183577,32,32,32,Galicia,12,Ourense
6637,32547,85998232.68,78.26183577,32,32,32,Galicia,12,Ourense
6638,32548,114844339.7,78.26183577,32,32,32,Galicia,12,Ourense
6639,32549,37312400.38,333.4720958,32,32,32,Galicia,12,Ourense
6640,32550,3717995.757,201.6035465,32,32,32,Galicia,12,Ourense
6641,32551,15219490.21,86.25987811,32,32,32,Galicia,12,Ourense
6642,32552,128722607.5,86.25987811,32,32,32,Galicia,12,Ourense
6643,32554,14517700.24,50.84155012,32,32,32,Galicia,12,Ourense
6644,32555,15730019.19,50.84155012,32,32,32,Galicia,12,Ourense
6645,32556,22216390.73,201.6035465,32,32,32,Galicia,12,Ourense
6646,32557,63994380.97,50.84155012,32,32,32,Galicia,12,Ourense
6647,32558,117207457.4,201.6035465,32,32,32,Galicia,12,Ourense
6648,32560,15702019.74,50.84155012,32,32,32,Galicia,12,Ourense
6649,32562,24119842.51,50.84155012,32,32,32,Galicia,12,Ourense
6650,32563,19563907.34,50.84155012,32,32,32,Galicia,12,Ourense
6651,32570,3426275.039,162.4395789,32,32,32,Galicia,12,Ourense
6652,32573,9775755.457,256.7966486,32,32,32,Galicia,12,Ourense
6653,32574,6562990.697,162.4395789,32,32,32,Galicia,12,Ourense
6654,32575,3427727.292,162.4395789,32,32,32,Galicia,12,Ourense
6655,32577,16987443.93,162.4395789,32,32,32,Galicia,12,Ourense
6656,32600,9257811.821,561.2262663,32,32,32,Galicia,12,Ourense
6657,32610,51536905.85,233.4965666,32,32,32,Galicia,12,Ourense
6658,32611,80482592.08,233.4965666,32,32,32,Galicia,12,Ourense
6659,32612,11268869.09,561.2262663,32,32,32,Galicia,12,Ourense
6660,32613,68644660.12,569.4473946,32,32,32,Galicia,12,Ourense
6661,32615,7791418.401,561.2262663,32,32,32,Galicia,12,Ourense
6662,32616,60519574.98,281.0882235,32,32,32,Galicia,12,Ourense
6663,32617,85731331.33,281.0882235,32,32,32,Galicia,12,Ourense
6664,32618,98731269.73,273.4867783,32,32,32,Galicia,12,Ourense
6665,32619,6801185.297,561.2262663,32,32,32,Galicia,12,Ourense
6666,32620,24436109.19,128.673739,32,32,32,Galicia,12,Ourense
6667,32621,101905919.2,128.673739,32,32,32,Galicia,12,Ourense
6668,32622,96608822.15,128.673739,32,32,32,Galicia,12,Ourense
6669,32624,24428580.47,273.4867783,32,32,32,Galicia,12,Ourense
6670,32625,16052784.12,163.9268182,32,32,32,Galicia,12,Ourense
6671,32626,88897814.74,163.9268182,32,32,32,Galicia,12,Ourense
6672,32627,5172535.808,561.2262663,32,32,32,Galicia,12,Ourense
6673,32630,5373620.404,629.5979609,32,32,32,Galicia,12,Ourense
6674,32631,55570326.64,629.5979609,32,32,32,Galicia,12,Ourense
6675,32632,55597995.92,146.4104445,32,32,32,Galicia,12,Ourense
6676,32633,49357491.96,146.4104445,32,32,32,Galicia,12,Ourense
6677,32634,43718798.15,236.9667916,32,32,32,Galicia,12,Ourense
6678,32635,36821775.33,629.5979609,32,32,32,Galicia,12,Ourense
6679,32636,56477474.09,361.5643933,32,32,32,Galicia,12,Ourense
6680,32637,21731454.63,629.5979609,32,32,32,Galicia,12,Ourense
6681,32640,7574429.488,629.5979609,32,32,32,Galicia,12,Ourense
6682,32641,10840364.34,93.31049394,32,32,32,Galicia,12,Ourense
6683,32643,24415189.61,93.31049394,32,32,32,Galicia,12,Ourense
6684,32644,13154549.71,93.31049394,32,32,32,Galicia,12,Ourense
6685,32646,50103631.03,112.5344387,32,32,32,Galicia,12,Ourense
6686,32648,50792731.64,112.5344387,32,32,32,Galicia,12,Ourense
6687,32650,8332572.11,131.2075541,32,32,32,Galicia,12,Ourense
6688,32651,12434856.53,131.2075541,32,32,32,Galicia,12,Ourense
6689,32652,32580534.66,133.9617009,32,32,32,Galicia,12,Ourense
6690,32654,22267935.36,133.9617009,32,32,32,Galicia,12,Ourense
6691,32655,17493838.4,133.9617009,32,32,32,Galicia,12,Ourense
6692,32660,2908641.541,93.44820128,32,32,32,Galicia,12,Ourense
6693,32664,21863376.56,93.44820128,32,32,32,Galicia,12,Ourense
6694,32665,14093950.32,93.44820128,32,32,32,Galicia,12,Ourense
6695,32666,12392674.69,93.44820128,32,32,32,Galicia,12,Ourense
6696,32667,12677684.49,578.7013278,32,32,32,Galicia,12,Ourense
6697,32668,16792345.51,578.7013278,32,32,32,Galicia,12,Ourense
6698,32669,5483318.499,578.7013278,32,32,32,Galicia,12,Ourense
6699,32670,9280889.416,233.992313,32,32,32,Galicia,12,Ourense
6700,32678,19703998.54,108.5684673,32,32,32,Galicia,12,Ourense
6701,32679,31400767.21,108.5684673,32,32,32,Galicia,12,Ourense
6702,32680,28859437.85,176.7060594,32,32,32,Galicia,12,Ourense
6703,32688,58807844.71,176.7060594,32,32,32,Galicia,12,Ourense
6704,32689,30283502.7,176.7060594,32,32,32,Galicia,12,Ourense
6705,32690,17431627.49,245.5597296,32,32,32,Galicia,12,Ourense
6706,32691,7429172.273,245.5597296,32,32,32,Galicia,12,Ourense
6707,32692,39711791.36,187.5573978,32,32,32,Galicia,12,Ourense
6708,32693,13282174.23,187.5573978,32,32,32,Galicia,12,Ourense
6709,32695,37632780.39,202.7602882,32,32,32,Galicia,12,Ourense
6710,32696,32008047.46,202.7602882,32,32,32,Galicia,12,Ourense
6711,32697,19969772.58,561.2262663,32,32,32,Galicia,12,Ourense
6712,32698,29247330.21,561.2262663,32,32,32,Galicia,12,Ourense
6713,32699,4298359.875,561.2262663,32,32,32,Galicia,12,Ourense
6714,32700,700866.6707,374.1233027,32,32,32,Galicia,12,Ourense
6715,32701,41148410.81,254.4831653,32,32,32,Galicia,12,Ourense
6716,32702,69428864.34,148.0629325,32,32,32,Galicia,12,Ourense
6717,32703,21741487.48,374.1233027,32,32,32,Galicia,12,Ourense
6718,32704,25347588.71,254.4831653,32,32,32,Galicia,12,Ourense
6719,32705,38944954.11,148.0629325,32,32,32,Galicia,12,Ourense
6720,32706,50405785.79,71.16715359,32,32,32,Galicia,12,Ourense
6721,32707,16952769.39,71.16715359,32,32,32,Galicia,12,Ourense
6722,32708,12135579.19,71.16715359,32,32,32,Galicia,12,Ourense
6723,32710,10084161.26,486.2721609,32,32,32,Galicia,12,Ourense
6724,32711,15161796.28,368.3395944,32,32,32,Galicia,12,Ourense
6725,32720,37902152.37,363.2168814,32,32,32,Galicia,12,Ourense
6726,32730,23872127.23,227.0518631,32,32,32,Galicia,12,Ourense
6727,32740,11831245.4,42.79944144,32,32,32,Galicia,12,Ourense
6728,32747,9896847.958,42.79944144,32,32,32,Galicia,12,Ourense
6729,32748,26897162.01,42.79944144,32,32,32,Galicia,12,Ourense
6730,32749,18106746.16,42.79944144,32,32,32,Galicia,12,Ourense
6731,32750,54380555.55,76.01445197,32,32,32,Galicia,12,Ourense
6732,32751,29193072.48,76.01445197,32,32,32,Galicia,12,Ourense
6733,32760,4156536.634,101.6280173,32,32,32,Galicia,12,Ourense
6734,32764,8422003.763,57.3413366,32,32,32,Galicia,12,Ourense
6735,32765,26014240.21,57.3413366,32,32,32,Galicia,12,Ourense
6736,32766,36807655.5,101.6280173,32,32,32,Galicia,12,Ourense
6737,32767,33181263.27,54.86260447,32,32,32,Galicia,12,Ourense
6738,32768,15756088.68,54.86260447,32,32,32,Galicia,12,Ourense
6739,32769,46061080.15,101.6280173,32,32,32,Galicia,12,Ourense
6740,32770,9918134.603,42.79944144,32,32,32,Galicia,12,Ourense
6741,32774,71092.10015,101.6280173,32,32,32,Galicia,12,Ourense
6742,32778,8749294.829,42.79944144,32,32,32,Galicia,12,Ourense
6743,32779,29251762.83,42.79944144,32,32,32,Galicia,12,Ourense
6744,32780,3602079.702,163.7615694,32,32,32,Galicia,12,Ourense
6745,32781,708561.2387,68.74350439,32,32,32,Galicia,12,Ourense
6746,32782,15430643.69,68.74350439,32,32,32,Galicia,12,Ourense
6747,32784,10451348.46,68.74350439,32,32,32,Galicia,12,Ourense
6748,32785,90141252.37,68.74350439,32,32,32,Galicia,12,Ourense
6749,32786,135478642.6,54.86260447,32,32,32,Galicia,12,Ourense
6750,32787,24258152.54,163.7615694,32,32,32,Galicia,12,Ourense
6751,32788,15613018.11,163.7615694,32,32,32,Galicia,12,Ourense
6752,32789,26803876.12,163.7615694,32,32,32,Galicia,12,Ourense
6753,32790,44197365.37,76.01445197,32,32,32,Galicia,12,Ourense
6754,32791,3819632.245,368.3395944,32,32,32,Galicia,12,Ourense
6755,32792,21485262.69,486.2721609,32,32,32,Galicia,12,Ourense
6756,32793,10578058.21,486.2721609,32,32,32,Galicia,12,Ourense
6757,32794,15520612.84,42.79944144,32,32,32,Galicia,12,Ourense
6758,32800,2880779.149,647.2795834,32,32,32,Galicia,12,Ourense
6759,32810,13854694.28,269.3555581,32,32,32,Galicia,12,Ourense
6760,32811,26951652.77,232.3398249,32,32,32,Galicia,12,Ourense
6761,32812,35016426.97,351.9799624,32,32,32,Galicia,12,Ourense
6762,32813,108054855.3,317.2777126,32,32,32,Galicia,12,Ourense
6763,32814,17875023.06,199.2900632,32,32,32,Galicia,12,Ourense
6764,32815,25457325.41,114.847922,32,32,32,Galicia,12,Ourense
6765,32816,17819636.42,358.2594171,32,32,32,Galicia,12,Ourense
6766,32817,15840271.79,647.2795834,32,32,32,Galicia,12,Ourense
6767,32820,25415354.37,138.4785016,32,32,32,Galicia,12,Ourense
6768,32821,29351601.87,138.4785016,32,32,32,Galicia,12,Ourense
6769,32823,5436667.077,138.4785016,32,32,32,Galicia,12,Ourense
6770,32824,10616407.31,138.4785016,32,32,32,Galicia,12,Ourense
6771,32825,11579046.77,138.4785016,32,32,32,Galicia,12,Ourense
6772,32826,12212632.68,138.4785016,32,32,32,Galicia,12,Ourense
6773,32828,6122691.647,114.847922,32,32,32,Galicia,12,Ourense
6774,32830,25560946.28,216.6962711,32,32,32,Galicia,12,Ourense
6775,32838,9921336.489,216.6962711,32,32,32,Galicia,12,Ourense
6776,32839,15687216.19,216.6962711,32,32,32,Galicia,12,Ourense
6777,32840,24634636.63,97.69509566,32,32,32,Galicia,12,Ourense
6778,32846,26697676.56,97.69509566,32,32,32,Galicia,12,Ourense
6779,32847,12262073.28,97.69509566,32,32,32,Galicia,12,Ourense
6780,32848,5640783.674,97.69509566,32,32,32,Galicia,12,Ourense
6781,32849,32674421.61,97.69509566,32,32,32,Galicia,12,Ourense
6782,32850,28304098.09,84.38705828,32,32,32,Galicia,12,Ourense
6783,32858,24762649.23,84.38705828,32,32,32,Galicia,12,Ourense
6784,32859,5828297.412,84.38705828,32,32,32,Galicia,12,Ourense
6785,32860,19225731.9,121.8434549,32,32,32,Galicia,12,Ourense
6786,32868,41081396.78,121.8434549,32,32,32,Galicia,12,Ourense
6787,32869,30849006.43,121.8434549,32,32,32,Galicia,12,Ourense
6788,32870,34274650.57,148.3934302,32,32,32,Galicia,12,Ourense
6789,32879,62042321.17,148.3934302,32,32,32,Galicia,12,Ourense
6790,32880,55865851.11,94.65451759,32,32,32,Galicia,12,Ourense
6791,32890,18348515.88,354.9544409,32,32,32,Galicia,12,Ourense
6792,32892,20119582.2,148.3934302,32,32,32,Galicia,12,Ourense
6793,32895,46225267.71,148.3934302,32,32,32,Galicia,12,Ourense
6794,32896,7488524.547,94.65451759,32,32,32,Galicia,12,Ourense
6795,32897,17317442.45,94.65451759,32,32,32,Galicia,12,Ourense
6796,32898,33496762.39,94.65451759,32,32,32,Galicia,12,Ourense
6797,32899,3380422.152,94.65451759,32,32,32,Galicia,12,Ourense
6798,32900,4963104.814,379.080767,32,32,32,Galicia,12,Ourense
6799,32901,8768181.703,379.080767,32,32,32,Galicia,12,Ourense
6800,32910,19433564.53,364.8693695,32,32,32,Galicia,12,Ourense
6801,32911,3176406.672,379.080767,32,32,32,Galicia,12,Ourense
6802,32915,3664487.613,379.080767,32,32,32,Galicia,12,Ourense
6803,32920,11749989.78,310.6677602,32,32,32,Galicia,12,Ourense
6804,32930,35820213.65,3324.475532,32,32,32,Galicia,12,Ourense
6805,32940,20528280.39,478.2300522,32,32,32,Galicia,12,Ourense
6806,32950,15263916.77,352.31046,32,32,32,Galicia,12,Ourense
6807,32960,4280562.544,3361.656514,32,32,32,Galicia,12,Ourense
6808,32970,6467824.448,2824.928384,32,32,32,Galicia,12,Ourense
6809,32971,2506561.405,2791.052378,32,32,32,Galicia,12,Ourense
6810,32980,9598732.659,262.7456057,32,32,32,Galicia,12,Ourense
6811,32981,22517624.68,2188.803095,32,32,32,Galicia,12,Ourense
6812,32990,9798376.986,2188.803095,32,32,32,Galicia,12,Ourense
6813,33001,387070.0785,2333.332527,33,33,33,"Asturias, Principado de",3,Asturias
6814,33002,64290.97794,2333.332527,33,33,33,"Asturias, Principado de",3,Asturias
6815,33003,171693.7964,1126.117543,33,33,33,"Asturias, Principado de",3,Asturias
6816,33004,163490.3097,1953.159852,33,33,33,"Asturias, Principado de",3,Asturias
6817,33005,343014.0772,1953.159852,33,33,33,"Asturias, Principado de",3,Asturias
6818,33006,2922876.075,2933.908338,33,33,33,"Asturias, Principado de",3,Asturias
6819,33007,605057.4064,1126.117543,33,33,33,"Asturias, Principado de",3,Asturias
6820,33008,3718360.753,4475.21446,33,33,33,"Asturias, Principado de",3,Asturias
6821,33009,425845.7401,1126.117543,33,33,33,"Asturias, Principado de",3,Asturias
6822,33010,6123019.09,8635.285782,33,33,33,"Asturias, Principado de",3,Asturias
