Cod_DC,SUM_Total_censo humano,Shape_Leng,Shape_Area,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov,Tasa_CCAA,Estimacion mascotas CP
2523101,774.00000000000,15001.75946290000,10827012.64620000000,25,25,25,Cataluña,9,Lleida,0.1571453827,121.6305262
2523201,2281.00000000000,52868.67046600000,50632198.32870000000,25,25,25,Cataluña,9,Lleida,0.1571453827,358.448618
2523301,415.00000000000,15076.51726810000,5814372.28805000000,25,25,25,Cataluña,9,Lleida,0.1571453827,65.21533384
2523401,2005.00000000000,4318.16415627000,868062.76070300000,25,25,25,Cataluña,9,Lleida,0.1571453827,315.0764924
2523402,3492.00000000000,7855.92205582000,2089345.24115000000,25,25,25,Cataluña,9,Lleida,0.1571453827,548.7516765
2523403,494.00000000000,134976.35215100000,300011686.80800000000,25,25,25,Cataluña,9,Lleida,0.1571453827,77.62981907
2523801,222.00000000000,33912.00527630000,34779072.04690000000,25,25,25,Cataluña,9,Lleida,0.1571453827,34.88627497
2523901,787.00000000000,100183.46145300000,169864612.14700000000,25,25,25,Cataluña,9,Lleida,0.1571453827,123.6734162
2524001,1993.00000000000,34056.94965900000,27163157.23600000000,25,25,25,Cataluña,9,Lleida,0.1571453827,313.1907478
2524201,885.00000000000,24182.15256830000,35792340.42470000000,25,25,25,Cataluña,9,Lleida,0.1571453827,139.0736637
2524301,5740.00000000000,80783.45093600000,211703833.90100000000,25,25,25,Cataluña,9,Lleida,0.1571453827,902.0144969
2524401,624.00000000000,28296.18826030000,19650053.33490000000,25,25,25,Cataluña,9,Lleida,0.1571453827,98.05871883
2524501,510.00000000000,61262.49500620000,59204267.51970000000,25,25,25,Cataluña,9,Lleida,0.1571453827,80.1441452
2524701,173.00000000000,30873.53840820000,15403006.33700000000,25,25,25,Cataluña,9,Lleida,0.1571453827,27.18615121
2524801,1186.00000000000,17808.72147850000,13822937.59630000000,25,25,25,Cataluña,9,Lleida,0.1571453827,186.3744239
2524901,197.00000000000,43876.45221700000,53625332.60800000000,25,25,25,Cataluña,9,Lleida,0.1571453827,30.9576404
2525001,444.00000000000,64642.17818010000,104981153.80900000000,25,25,25,Cataluña,9,Lleida,0.1571453827,69.77254993
2525101,1044.00000000000,16485.69962770000,8501409.75098000000,25,25,25,Cataluña,9,Lleida,0.1571453827,164.0597796
2525201,760.00000000000,20487.21715380000,19215021.32100000000,25,25,25,Cataluña,9,Lleida,0.1571453827,119.4304909
2525301,191.00000000000,21728.51281380000,18813135.50970000000,25,25,25,Cataluña,9,Lleida,0.1571453827,30.0147681
2525401,1090.00000000000,21543.56190210000,21424200.42800000000,25,25,25,Cataluña,9,Lleida,0.1571453827,171.2884672
2525501,446.00000000000,30032.98723840000,37392159.15750000000,25,25,25,Cataluña,9,Lleida,0.1571453827,70.0868407
2590101,383.00000000000,46982.06335330000,56557928.88370000000,25,25,25,Cataluña,9,Lleida,0.1571453827,60.18668159
2590201,652.00000000000,35625.08395270000,34934795.03840000000,25,25,25,Cataluña,9,Lleida,0.1571453827,102.4587895
2590301,282.00000000000,78246.84175340000,108693112.28900000000,25,25,25,Cataluña,9,Lleida,0.1571453827,44.31499793
2590401,179.00000000000,45590.64622160000,63112164.73310000000,25,25,25,Cataluña,9,Lleida,0.1571453827,28.12902351
2590501,456.00000000000,51479.06872940000,54384281.57380000000,25,25,25,Cataluña,9,Lleida,0.1571453827,71.65829453
2590601,277.00000000000,76541.06644580000,124049379.72400000000,25,25,25,Cataluña,9,Lleida,0.1571453827,43.52927102
2590701,612.00000000000,90528.72042990000,89370642.41810000000,25,25,25,Cataluña,9,Lleida,0.1571453827,96.17297423
2590801,256.00000000000,65058.36174250000,102535510.27800000000,25,25,25,Cataluña,9,Lleida,0.1571453827,40.22921798
2590901,180.00000000000,54236.29247790000,106516081.48700000000,25,25,25,Cataluña,9,Lleida,0.1571453827,28.28616889
2591001,126.00000000000,43168.92049210000,68580058.57490000000,25,25,25,Cataluña,9,Lleida,0.1571453827,19.80031822
2591101,521.00000000000,47856.08831540000,56262756.71510000000,25,25,25,Cataluña,9,Lleida,0.1571453827,81.87274441
2591201,1113.00000000000,31277.88238130000,56536787.28390000000,25,25,25,Cataluña,9,Lleida,0.1571453827,174.902811
2591301,95.00000000000,17885.21530790000,12394320.40530000000,25,25,25,Cataluña,9,Lleida,0.1571453827,14.92881136
2600101,260.00000000000,19446.33185940000,18090452.48240000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,7.502746042
2600201,1231.00000000000,41067.06312760000,35187429.30580000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,35.52261684
2600301,433.00000000000,36734.34372060000,54073495.57660000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,12.49495783
2600401,91.00000000000,50781.81536650000,66104632.30220000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.625961115
2600501,1928.00000000000,17716.25601210000,14135251.10010000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,55.63574758
2600502,1811.00000000000,18495.06314570000,8781688.47569000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,52.25951186
2600601,2627.00000000000,23464.30092290000,20226696.18620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,75.80659174
2600701,668.00000000000,31682.39951690000,30939007.57320000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,19.27628599
2600801,1364.00000000000,26980.72053810000,14786412.86020000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,39.36056001
2600802,1380.00000000000,26662.71321970000,24222419.60620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,39.82226746
2600901,474.00000000000,22483.89367070000,17152709.44310000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,13.67808317
2601001,98.00000000000,12862.53641720000,6486967.75336000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.827958124
2601101,4857.00000000000,34098.48691520000,31175245.63760000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,140.1570674
2601102,4964.00000000000,73703.61612530000,162792378.35500000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,143.244736
2601201,39.00000000000,26852.04061870000,28083671.68750000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.125411906
2601301,434.00000000000,11278.07684590000,5047117.20247000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,12.52381455
2601401,497.00000000000,64833.61306030000,90818098.05620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,14.34178763
2601501,252.00000000000,13289.57065730000,8380032.32867000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,7.271892318
2601601,33.00000000000,13939.56120280000,5919232.50525000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.9522716131
2601701,436.00000000000,34292.83731690000,48332731.81070000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,12.58152798
2601801,4507.00000000000,27882.31303470000,30348535.54500000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,130.057217
2601802,10650.00000000000,34699.47639550000,55021865.73040000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,307.3240206
2601901,592.00000000000,11649.46183500000,7625009.66736000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,17.0831756
2602001,798.00000000000,29252.85906680000,56494042.55160000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,23.02765901
2602101,3387.00000000000,26229.77525370000,24590810.56380000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,97.73769556
2602102,1424.00000000000,32842.91155360000,60732175.29790000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,41.09196294
2602201,208.00000000000,18237.51859830000,11827111.52540000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.002196834
2602301,493.00000000000,21985.65315260000,20670120.33620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,14.22636076
2602401,201.00000000000,34751.76543550000,29580533.01590000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.800199825
2602501,84.00000000000,15493.15488180000,9223003.77447000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.423964106
2602601,1609.00000000000,18518.41699740000,17577751.48580000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,46.43045532
2602701,139.00000000000,34715.47316950000,15260315.97270000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.011083461
2602801,167.00000000000,32666.06433780000,27071033.81610000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.819071496
2602901,41.00000000000,13354.29619830000,9697384.22194000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.183125337
2603001,26.00000000000,10557.76791240000,4615822.12654000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.7502746042
2603101,97.00000000000,11025.08981450000,4658824.33064000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.799101408
2603201,43.00000000000,43401.21096950000,46110328.71340000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.240838769
2603301,182.00000000000,7348.87357746000,2435993.10700000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.25192223
2603401,738.00000000000,33536.50183860000,37687722.09320000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,21.29625607
2603501,23.00000000000,17279.68350720000,12002235.31980000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.6637044576
2603601,921.00000000000,1376.95308894000,58258.41127450000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,26.57703502
2603602,6880.00000000000,37471.07031030000,59092735.34410000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,198.534203
2603603,17224.00000000000,37942.21164050000,34295243.07570000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,497.0280686
2603701,174.00000000000,24732.57392900000,20431730.15580000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.021068505
2603801,85.00000000000,39853.79306100000,54393987.94360000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.452820822
2603901,50.00000000000,9790.03815209000,3600868.26015000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.442835777
2604001,91.00000000000,15479.67515790000,9709545.88611000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.625961115
2604101,130.00000000000,9010.36665422000,3979597.80990000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.751373021
2604201,1061.00000000000,13134.55560780000,8141529.69020000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,30.6169752
2604301,385.00000000000,14735.33590890000,10995590.06040000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,11.10983549
2604401,65.00000000000,22461.37100800000,20735888.49810000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.875686511
2604501,10.00000000000,15911.35541790000,12424578.32260000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.2885671555
2604601,2076.00000000000,31244.45602580000,31803576.30590000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,59.90654148
2604701,1365.00000000000,36353.55117210000,50386957.79710000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,39.38941672
2604703,914.00000000000,64637.22339080000,101917207.15700000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,26.37503801
2604801,22.00000000000,30886.01862260000,15783387.91370000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.634847742
2604901,209.00000000000,15312.43655120000,9752455.56858000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.031053549
2605001,197.00000000000,14640.46783170000,12135890.15850000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.684772963
2605101,297.00000000000,23208.85315890000,19729265.87240000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,8.570444518
2605201,154.00000000000,10793.76179370000,4592771.01495000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.443934194
2605301,281.00000000000,16487.46827740000,8190185.86699000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,8.108737069
2605401,305.00000000000,47243.70070620000,80483055.58830000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,8.801298242
2605501,38.00000000000,17164.06024050000,8407877.63056000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.096555191
2605601,559.00000000000,29708.43831140000,19152975.66660000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,16.13090399
2605701,66.00000000000,16842.98134130000,11283672.73530000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.904543226
2605801,174.00000000000,39485.70869000000,69636018.29630000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.021068505
2605901,1634.00000000000,22595.77165760000,21015320.35850000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,47.1518732
2606001,93.00000000000,22929.90939790000,16129921.71180000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.683674546
2606101,2074.00000000000,53858.70351710000,142709464.90600000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,59.84882805
2606201,94.00000000000,23102.56539720000,22703521.12180000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.712531261
2606301,129.00000000000,18785.07271460000,16986051.55670000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.722516306
2606401,3255.00000000000,34093.22121020000,34243368.50230000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,93.92860911
2606501,88.00000000000,16681.13350060000,15424805.70610000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.539390968
2606601,395.00000000000,22852.09921200000,9738054.68963000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,11.39840264
2606701,17.00000000000,16442.24332270000,11161785.52110000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.4905641643
2606801,114.00000000000,10011.21710410000,3999342.46106000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.289665572
2606901,235.00000000000,33459.53076360000,30988000.84140000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.781328154
2607001,169.00000000000,32955.70042100000,30883135.83330000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.876784927
2607101,685.00000000000,1640.69757444000,137549.88478700000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,19.76685015
2607102,2810.00000000000,1983.35423332000,191384.29191700000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,81.08737069
2607103,1503.00000000000,8406.39919496000,2073775.70411000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,43.37164347
2607104,6752.00000000000,39805.20237310000,38025209.55440000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,194.8405434
2607201,326.00000000000,24732.43505350000,17201946.33380000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,9.407289268
2607301,108.00000000000,14883.15999550000,10868734.25320000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.116525279
2607401,133.00000000000,20086.63088460000,14129677.16110000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.837943168
2607501,443.00000000000,18886.15363580000,15843935.16020000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,12.78352499
2607601,133.00000000000,12753.40580120000,7437937.81480000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.837943168
2607701,15.00000000000,22188.56234970000,11892515.23660000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.4328507332
2607801,94.00000000000,12207.28091080000,7397941.09238000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.712531261
2607901,864.00000000000,23227.84135950000,21465665.40630000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,24.93220223
2608001,652.00000000000,43351.54122040000,54214737.83050000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,18.81457854
2608101,28.00000000000,12726.37685560000,8418862.31980000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.8079880353
2608201,115.00000000000,31052.31977600000,41567736.76700000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.318522288
2608301,399.00000000000,33776.73976820000,34272563.07090000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,11.5138295
2608401,11371.00000000000,19453.52897880000,20616493.69340000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,328.1297125
2608601,16.00000000000,16344.09890050000,12122477.29960000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.4617074488
2608701,249.00000000000,15627.09658540000,12700015.21490000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,7.185322171
2608801,40.00000000000,15032.43053680000,11117294.33470000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.154268622
2608901,5147.00000000000,2850.11140793000,339132.37354600000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,148.5255149
2608902,44306.00000000000,32788.34460780000,25900165.28850000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1278.525639
2608903,26128.00000000000,6452.51471119000,1218288.21124000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,753.9682638
2608904,54637.00000000000,25416.75594160000,20522778.21340000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1576.644367
2608905,16672.00000000000,37109.29530260000,18572008.96080000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,481.0991616
2608906,3316.00000000000,17697.77135450000,12221701.03720000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,95.68886875
2609101,145.00000000000,55562.73265750000,142800171.69600000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.184223754
2609201,109.00000000000,10919.63426900000,6159757.34034000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.145381995
2609301,62.00000000000,58400.44565390000,84686450.02700000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.789116364
2609401,58.00000000000,22134.80167740000,17897838.50970000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.673689502
2609501,91.00000000000,28547.94099600000,25627746.87070000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.625961115
2609601,351.00000000000,12770.43938070000,7450409.33807000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,10.12870716
2609801,100.00000000000,53798.94343270000,54114286.61510000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.885671555
2609901,1672.00000000000,33927.20888320000,46018882.33750000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,48.2484284
2610001,57.00000000000,29240.24367340000,30879159.93580000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.644832786
2610101,40.00000000000,16790.98095250000,15972729.09130000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.154268622
2610201,1380.00000000000,36243.54818740000,27441342.13330000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,39.82226746
2610202,6670.00000000000,26479.41489140000,9967215.83375000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,192.4742927
2610301,1338.00000000000,27687.51840480000,24579440.50000000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,38.6102854
2610401,8.00000000000,20289.73895840000,16365339.34020000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.2308537244
2610501,3021.00000000000,26161.70813810000,28480993.82430000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,87.17613767
2610601,83.00000000000,20501.90753220000,21589208.90770000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.39510739
2610701,87.00000000000,29830.05616910000,42015291.72930000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.510534253
2610801,322.00000000000,41833.69458240000,60880347.81360000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,9.291862406
2610901,87.00000000000,17132.57372680000,11713017.07710000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.510534253
2611001,172.00000000000,32856.54834200000,44287333.65420000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.963355074
2611101,315.00000000000,7100.25744513000,2615207.52653000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,9.089865397
2611201,222.00000000000,26883.47684860000,35228223.07570000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.406190851
2611301,27.00000000000,29222.00096910000,25095978.21640000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.7791313198
2611401,88.00000000000,22559.31941130000,19273840.73260000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.539390968
2611501,25.00000000000,16397.13149440000,11877630.39470000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.7214178887
2611701,3793.00000000000,29465.20385270000,31738019.87690000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,109.4535221
2611801,67.00000000000,13874.27584790000,10267475.64240000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.933399942
2611901,213.00000000000,28086.28562930000,42366323.42580000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.146480412
2612001,2149.00000000000,42113.33288900000,54662093.85770000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,62.01308171
2612101,33.00000000000,18843.21040380000,13794570.42640000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.9522716131
2612201,154.00000000000,19976.25094950000,13600095.82240000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.443934194
2612301,152.00000000000,15121.80302480000,8400331.18053000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.386220763
2612401,1039.00000000000,26275.49145410000,34554668.74330000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,29.98212745
2612501,4025.00000000000,22298.84438750000,19791824.74460000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,116.1482801
2612601,27.00000000000,28226.25188950000,35851454.25040000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.7791313198
2612701,209.00000000000,26225.34610780000,14272061.87970000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.031053549
2612801,131.00000000000,21616.68278910000,13828081.39550000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.780229737
2612901,1108.00000000000,37208.13920390000,32299740.81540000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,31.97324083
2613001,214.00000000000,48457.05010690000,31161730.35190000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.175337127
2613101,35.00000000000,15862.30568700000,10762237.84040000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.009985044
2613201,129.00000000000,51726.94439160000,47467549.37050000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.722516306
2613401,99.00000000000,19885.19823920000,20228946.31470000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.856814839
2613501,199.00000000000,58209.02329710000,86004384.05260000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.742486394
2613601,119.00000000000,15904.08925240000,8423643.93000000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.43394915
2613801,2875.00000000000,25608.50325500000,22244879.10670000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,82.9630572
2613802,3405.00000000000,21439.31544550000,17796461.80400000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,98.25711644
2613901,62.00000000000,19526.31158680000,10814986.59840000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.789116364
2614001,286.00000000000,18808.33192550000,15418653.99850000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,8.253020647
2614101,104.00000000000,21094.02097170000,18335623.40930000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.001098417
2614201,1009.00000000000,42446.41666810000,48526002.32490000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,29.11642599
2614301,608.00000000000,18419.09943840000,15135706.89770000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,17.54488305
2614401,222.00000000000,16884.53354940000,10219960.16780000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,6.406190851
2614501,262.00000000000,22127.36111460000,14587750.99190000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,7.560459473
2614601,88.00000000000,45259.08689060000,49008840.13670000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.539390968
2614701,41.00000000000,18194.38102020000,8830512.24843000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.183125337
2614801,171.00000000000,18262.10825970000,9011773.74634000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.934498359
2614901,47.00000000000,33427.99659860000,34910684.27990000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.356265631
2615001,121.00000000000,17940.45573580000,11056351.41620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.491662581
2615101,435.00000000000,31425.68665540000,30448176.55260000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,12.55267126
2615201,54.00000000000,12241.87775910000,4355923.24839000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.55826264
2615301,9.00000000000,15683.05097340000,11628307.09740000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.2597104399
2615401,8.00000000000,20096.02345890000,8061872.50472000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.2308537244
2615501,141.00000000000,29537.84208260000,34908464.74220000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.068796892
2615701,361.00000000000,11332.68236510000,6345593.49901000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,10.41727431
2615801,347.00000000000,23566.11078550000,19051857.99280000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,10.01328029
2616001,978.00000000000,19113.89470530000,10502497.12440000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,28.22186781
2616101,13.00000000000,18792.85444740000,13924762.84620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0.3751373021
2616201,137.00000000000,31028.78671510000,31715327.34780000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,3.95337003
2616301,195.00000000000,14676.67956290000,9622085.86036000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,5.627059532
2616401,53.00000000000,47757.59868280000,72870684.59930000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,1.529405924
2616500,0.00000000000,23831.53439360000,17408337.48620000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,0
2616501,379.00000000000,31178.82667200000,41692105.56320000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,10.93669519
2616601,170.00000000000,13874.16661330000,8952095.20854000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,4.905641643
2616701,72.00000000000,15588.37296250000,10935327.08730000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.077683519
2616801,8998.00000000000,19000.42631390000,20452883.78340000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,259.6527265
2616901,74.00000000000,18534.35082050000,18427987.90040000000,26,26,26,"Rioja, La",17,"Rioja, La",0.02885671555,2.13539695
