COD_POSTAL,Censo_mascota_CP,area_cp
29640,14255.60217,10291585.31
29649,8923.011066,52721109.39
29650,8923.011066,85045231.36
29651,8923.011066,11146292.25
29660,9074.213549,18595918.86
29670,11284.73881,11164587.71
29678,1376.011419,41810607.63
29679,1376.011419,103641301.4
29680,6694.691499,98446280.09
29688,3322.423884,10483046.1
29689,3322.423884,3269825.679
29690,2392.204183,132491330.2
29691,2621.072442,8833207.307
29692,2621.072442,56645259.96
29693,9390.382072,25313408.8
29700,4633.844905,50099387.91
29710,985.0772989,58726452.83
29711,759.4533068,37519612.03
29712,302.8965227,22234872.65
29713,302.8965227,22498268.33
29714,56.62719802,10280165.66
29715,183.4485269,30157245.21
29716,523.211715,29375130.06
29718,544.4469143,94504577.18
29719,908.9845015,23089497.2
29720,7567.251735,5346604.654
29730,7567.251735,10269537.57
29738,361.8831873,27387347.98
29740,4150.154255,5652748.566
29749,2049.934062,18585766.04
29750,1999.64793,9211127.751
29751,4150.154255,3670348.105
29752,479.5615832,15506017.94
29753,116.4986626,33865154.56
29754,1057.335963,54200674.9
29755,243.6149248,33195280.06
29760,4633.844905,10472816.76
29770,1330.44422,35249297.01
29780,3222.146554,84068610.3
29787,3222.146554,1002303.606
29788,500.7967825,40352646.21
29789,500.7967825,133428.7408
29790,2049.934062,18201107.13
29791,154.5450613,14149412.39
29792,271.6335905,14748411.58
29793,2956.706563,14774275.55
30001,4887.610659,289498.8687
30002,7405.782426,687583.2259
30003,4887.610659,729701.7408
30004,4243.509388,417241.8959
30005,4243.509388,337081.3078
30006,4887.610659,5808800.188
30007,3912.307802,7366843.997
30008,4243.509388,672500.5233
30009,886.0074546,5359641.102
30010,7405.782426,3203114.327
30011,1743.226804,3241820.972
30012,3103.929664,6654381.849
30100,4243.509388,18233247.74
30107,886.0074546,5240347.7
30108,886.0074546,1167654.467
30109,886.0074546,320093.01
30110,3912.307802,20243920.3
30120,3103.929664,21857863.61
30130,3116.59274,10058027.03
30139,3912.307802,9237088.988
30140,1470.742465,16125041.38
30148,1470.742465,21668485.16
30149,1470.742465,5321508.798
30150,3103.929664,12002475.49
30151,3103.929664,7239103.274
30152,886.0074546,3744338.084
30153,572.0913563,81129827.5
30154,572.0913563,36851929.68
30155,572.0913563,32478018.94
30156,572.0913563,34188517.06
30157,3103.929664,13879107.4
30158,1743.226804,10798837.59
30160,3912.307802,7231847.68
30161,3912.307802,5813387.081
30162,3912.307802,4559222.841
30163,3912.307802,36415911.81
30164,1743.226804,51232233.58
30165,886.0074546,1302541.968
30166,886.0074546,2432182.62
30167,886.0074546,1469800.906
30168,886.0074546,1762773.557
30169,3103.929664,1961234.003
30170,950.5852574,109675777.1
30176,1089.529498,29416132.69
30177,950.5852574,164509299.7
30178,950.5852574,205327363.3
30179,886.0074546,7576732.746
30180,3166.89545,71130625.1
30189,997.896995,44256801.67
30190,378.4939011,17016000.38
30191,292.5714351,41293159.57
30192,292.5714351,7670768.675
30193,950.5852574,69249914.03
30194,950.5852574,85044465.97
30195,1404.288507,17189005.63
30196,343.916453,78894938.8
30201,4366.139236,520482.5005
30202,1180.890095,7553805.547
30203,3764.546021,2140693.173
30204,4366.139236,719657.4294
30205,3438.937941,8392588.686
30300,12934.32211,5871384.079
30310,3438.937941,8468957.203
30319,3438.937941,18076835.01
30320,701.0915867,53700073.82
30329,701.0915867,18590219.73
30330,830.1695048,6825854.86
30331,572.0913563,11985566.82
30332,701.0915867,27799821.42
30333,701.0915867,74195148.02
30334,701.0915867,21967223.35
30335,701.0915867,77513878.44
30338,701.0915867,17841272.93
30350,517.3928243,17396983.48
30351,517.3928243,9117167.928
30353,517.3928243,2646509.289
30360,2063.770625,8434422.539
30364,262.1179028,7110521.564
30365,517.3928243,7155724.629
30366,687.5307876,14748402.26
30367,830.1695048,15374165.29
30368,830.1695048,17677377.21
30369,1570.804071,20687836.28
30370,687.5307876,4864363.528
30380,687.5307876,9067717.387
30381,687.5307876,6082733.336
30382,687.5307876,2308151.464
30383,687.5307876,9387335.162
30384,687.5307876,2688417.247
30385,687.5307876,39033933.45
30389,687.5307876,7164568.899
30390,830.1695048,29980582.92
30391,429.3948051,8361396.459
30392,517.3928243,5504669.898
30393,429.3948051,30645887.51
30394,3438.937941,18158115.02
30395,830.1695048,41227705.07
30396,429.3948051,52718244.49
30397,429.3948051,11638156.2
30398,429.3948051,36978620.01
30399,517.3928243,5547532.445
30400,1404.288507,80894833.35
30410,1404.288507,195626907.1
30411,1404.288507,88150846.18
30412,1404.288507,360354345.9
30413,343.916453,221619796.7
30414,343.916453,103444899.7
30420,2754.141325,196881137.8
30430,997.896995,80720595.47
30438,997.896995,13387812.99
30439,997.896995,159710591.8
30440,343.916453,487206361.9
30441,343.916453,103501975.7
30442,343.916453,75669690.0
30500,3441.475736,17301761.69
30506,3441.475736,13632437.71
30507,3441.475736,6709569.824
30508,3441.475736,7638710.478
30509,3441.475736,46666530.43
30510,4825.117473,506830998.7
30520,6890.927396,266892285.7
30528,183.8088198,340862076.3
30529,183.8088198,360998370.0
30530,8986.511086,291249643.8
30535,579.9766459,75649128.59
30540,1832.921974,87294039.02
30550,1178.805478,7502094.557
30558,1178.805478,22136630.05
30559,1178.805478,85265854.26
30560,1386.723345,22869763.19
30561,1386.723345,908570.3635
30562,1730.821069,5946623.057
30563,1730.821069,4326402.711
30564,2095.311783,15721436.51
30565,3032.437667,30514361.27
30566,3032.437667,6530519.285
30570,1743.226804,20570116.92
30579,1743.226804,9265256.496
30580,1743.226804,5054392.383
30588,1743.226804,10772443.93
30589,1743.226804,10517567.34
30590,572.0913563,159314066.6
30591,1077.837517,33269636.57
30592,1077.837517,54903759.43
30593,830.1695048,26449481.19
30594,830.1695048,19691426.24
30600,2740.274092,12163374.94
30609,2740.274092,4227665.313
30610,339.0674531,86644384.54
30611,149.0047829,45267682.19
30612,237.1025013,40033647.21
30613,1032.701032,13180124.1
30620,763.5815358,22743433.88
30626,763.5815358,14779779.54
30627,3441.475736,77570416.87
30628,763.5815358,40100798.69
30629,763.5815358,71677937.61
30640,839.3754833,4337367.407
30648,429.7482836,169817276.7
30649,429.7482836,61437128.46
30700,6249.227966,37812078.0
30708,1077.837517,58052714.88
30709,1077.837517,29186019.94
30710,5029.455236,28485060.68
30720,2382.581041,10436835.26
30729,2382.581041,3708871.74
30730,2382.581041,6322909.267
30739,2382.581041,50002598.68
30740,7563.624172,22320984.88
30800,17413.16661,14242708.42
30810,920.7571101,178300072.6
30811,920.7571101,300083157.6
30812,920.7571101,168740322.3
30813,920.7571101,175171046.3
30814,920.7571101,179134110.1
30815,920.7571101,134982971.0
30816,920.7571101,92758190.4
30817,920.7571101,83994186.08
30818,920.7571101,21299714.34
30820,5851.428701,6734263.156
30830,886.0074546,4965942.967
30831,886.0074546,2018969.025
30832,886.0074546,9156270.863
30833,3103.929664,10832056.28
30834,886.0074546,75155339.74
30835,886.0074546,3374012.428
30836,886.0074546,1372285.953
30837,5851.428701,64541160.39
30840,2119.783371,6886752.288
30848,2119.783371,105595588.9
30849,2119.783371,198977906.5
30850,4619.55613,227443252.4
30858,4619.55613,73943592.45
30859,306.166762,49716824.69
30860,1182.929394,4301213.635
30868,1182.929394,72051291.14
30870,1182.929394,20522516.61
30875,1182.929394,26596228.53
30876,1182.929394,121857636.3
30877,1182.929394,7648919.617
30878,1182.929394,135221832.8
30879,1182.929394,48104577.12
30880,4987.309723,6051684.158
30889,4987.309723,254431974.3
30890,2380.133882,204758871.4
30891,2380.133882,76594806.7
30892,1559.655903,56479734.72
30893,920.7571101,72068792.3
31001,1015.716713,526574.114
31002,601.4013791,933836.663
31003,601.4013791,315090.4584
31004,601.4013791,374974.6832
31005,1062.122063,376664.3927
31006,1062.122063,4280549.152
31007,1534.246058,753434.0511
31008,1593.698709,1573500.649
31009,1534.246058,2722512.166
31010,1753.001326,1572532.493
31011,1593.698709,1267167.593
31012,2139.174543,4137275.377
31013,950.7043869,7874490.34
31014,2139.174543,1923824.767
31015,1776.764452,3069427.064
31016,1238.193376,1141371.988
31100,263.2775024,39686209.6
31109,10.58131651,5987020.714
31110,250.9027424,5196981.804
31119,250.9027424,16560747.36
31130,40.26280605,12893822.55
31131,41.96657735,41366905.09
31132,114.3320216,20964839.63
31133,12.10574347,17674267.65
31140,158.899092,66895620.49
31150,106.7098869,39293530.95
31151,82.40872775,19742393.04
31152,24.21148693,6265943.073
31153,15.4236139,17802657.82
31154,56.67281386,41575717.17
31160,362.9032875,5580026.753
31170,179.24087175850752,9218211.274
31171,82.31905557,17752248.03
31172,15.78230259,82895394.31
31173,82.31905557,16275050.79
31174,12.37475999,57274538.87
31175,9.774266947,21995921.6
31176,38.73837909,46122012.75
31177,21.88001041,173640478.4
31178,45.912153,22793498.4
31179,70.52716472,5877003.745
31180,1407.853129,5105504.714
31190,349.0041005,42379639.16
31191,210.9089528,50230109.38
31192,1122.067911,54359898.52
31193,51.02346691,31171078.82
31194,164.6381111,30938225.2
31195,467.4708769246717,24041644.44
31200,260.5873371,15391514.11
31208,113.3007916,5392846.121
31210,102.9436556,57185723.81
31219,5.200986082,45101837.31
31220,7.980823471,13307498.76
31227,6.635740863,46596720.74
31228,6.815085211,63711762.55
31229,23.04574867,59724896.56
31230,315.6460519,78523244.6
31239,13.27148173,17902291.13
31240,113.3007916,4184263.561
31241,26.99132432,47357703.1
31242,10.49164434,11005921.28
31243,92.99004426,73208873.78
31250,82.49839992,48030859.43
31251,186.249105,77208472.25
31252,60.25970081,13135339.94
31253,40.98018344,57464853.88
31254,40.98018344,2651018.389
31260,76.13167558,97964717.09
31261,103.4816886,51508774.82
31262,89.67217383,37192018.62
31263,14.43721999,52553417.3
31264,32.99935997,28221789.19
31270,8.967217383,7717444.367
31271,6.277052168,11431609.41
31272,64.92265385,80923642.75
31280,7.442790428,12837876.08
31281,6.187379994,31599843.57
31282,26.00493041,39432772.4
31283,13.89918694,41518954.59
31284,7.980823471,15311821.54
31290,81.60167818,39734983.1
31291,6.366724342,47822958.16
31292,70.52716472,39535015.74
31293,109.5793964,71213074.37
31300,447.3744752,98320309.47
31310,53.48945169,79312252.94
31311,53.48945169,17972025.43
31312,43.44616822,1891009.238
31313,61.51511125,33404379.7
31314,77.38708601,34269277.13
31315,20.47514636,22096570.48
31320,128.1415364,28351768.99
31330,154.9535164,46712722.14
31340,100.074146,21678499.41
31350,254.0412685,88359542.46
31360,131.1903903,52762393.49
31370,111.3728399,114999253.8
31380,96.57693121,80705581.49
31382,64.29494864,26404232.59
31383,20.47514636,30108943.69
31390,170.2874581,84018230.12
31391,20.47514636,7175791.738
31392,47.43657996,42339278.02
31393,26.90165215,22370996.66
31394,31.20591649,21205442.29
31395,54.16199299,107792685.5
31396,19.72787824,48001685.88
31397,59.18363473,216252.0182
31398,22.05935476,38057132.51
31400,268.5681606,35791464.75
31409,5.245822169,68543175.38
31410,434.1193982577487,22326405.2
31411,5.245822169,10563739.27
31412,17.84476259,64568339.9
31413,7.26344608,39220707.08
31414,12.46443216,43700365.19
31415,19.1898452,38834189.67
31416,7.173773906,20604435.74
31417,36.49657475,147380586.0
31418,12.73344868,58193098.8
31420,37.75198518,11397211.36
31421,14.34754781,59631188.11
31422,20.35558346,28268864.41
31430,85.00922079,13156911.82
31438,13.13697347,103368186.1
31439,13.13697347,85800294.32
31440,119.0846468,57255150.93
31448,12.10574347,163913482.2
31449,14.52689216,24543856.13
31450,11.11934955,52156939.14
31451,8.787873035,98540092.01
31452,3.497214779,26843100.69
31453,6.815085211,26917340.05
31454,1.345082607,144901121.3
31460,69.2269182,62717934.11
31470,250.9027424,26477126.48
31471,45.28444778,22503500.03
31472,12.6886126,22152183.46
31473,12.6886126,40973397.62
31480,14.52689216,8998572.971
31481,27.88804606,71341752.75
31482,6.815085211,11647736.38
31483,6.815085211,14884195.91
31484,6.815085211,24171326.59
31485,6.815085211,11277968.46
31486,993.2089973,37456662.54
31487,28.96411215,19260796.52
31490,43.44616822,83402411.6
31491,2.421148693,52626648.85
31492,2.421148693,6591531.163
31493,8.608528688,56272056.94
31494,9.236233904,71378195.39
31495,34.07542606,50140463.93
31496,15.4236139,111880507.1
31500,285.2471849,634118526.4
31510,120.698746,67139755.93
31511,123.5682555,35740919.47
31512,90.29987905,22042157.47
31513,155.0431886,66424198.49
31514,123.6579277,49888515.13
31515,196.2027163,27276748.97
31520,118.4569416,63142471.46
31521,229.1124041,13376409.44
31522,98.54971904,14718828.84
31523,49.40936778,80366786.98
31530,105.5441486,36699562.78
31540,97.47365295,36152767.8
31550,126.6171094,29020117.13
31560,163.7413894,33369490.05
31570,333.1321258,21082842.2
31579,102.7643112,40232733.61
31580,284.7988241,45677470.86
31587,123.4785834,77901889.34
31588,16.23066346,16580133.03
31589,119.4433355,14869956.45
31590,296.097518,18449518.54
31591,405.2285535,81071549.85
31592,195.3956668,37340197.69
31593,95.85955382,43227688.36
31600,799.4274297,2151674.681
31610,214.1371511,1080070.178
31620,677.2939289,7752590.567
31621,993.2089973,1554237.876
31630,50.84412256,9052565.647
31638,50.84412256,43319248.02
31639,50.84412256,105087569.3
31640,20.8936165,19232190.99
31650,1.703771303,15095194.45
31660,28.60542345,44658651.04
31670,17.30672955,82311487.31
31671,4.393936518,43495711.66
31680,43.67034865,129346651.9
31689,3.407542606,7294538.616
31690,26.81197997,29336846.47
31691,15.78230259,38971812.2
31692,10.58131651,53180383.0
31693,16.67902433,21238780.42
31694,18.24828737,19775414.52
31695,18.24828737,31984593.86
31696,18.24828737,8080421.314
31697,18.24828737,45067909.43
31698,50.84412256,35263276.43
31699,50.84412256,22903365.76
31700,130.5029036,38178816.13
31710,21.61099389,5649221.948
31711,16.76869651,7312120.896
31712,16.76869651,229529.4586
31713,43.58067648,12332764.27
31714,43.58067648,71796406.0
31715,43.58067648,101986101.9
31720,19.48875245,28567629.23
31730,89.40315731,18242262.97
31740,166.9695877,8604066.789
31744,18.38279563,3911942.808
31745,47.6159243,15435350.06
31746,26.00493041,18043581.94
31747,11.11934955,9040927.352
31748,14.07853129,26129996.18
31749,12.82312086,23821595.88
31750,40.80083909,23826124.61
31751,12.01607129,7997107.378
31752,16.05131912,12026207.99
31753,19.63820607,27957550.11
31754,9.863939121,104666533.3
31760,74.87626515,47048848.31
31770,98.90840773,55198742.98
31780,262.2911084,1992426.542
31789,79.44954601,33418363.3
31790,54.70002604,46870617.1
31791,61.15642255,46527727.87
31792,19.48875245,12908439.18
31793,19.48875245,6622656.19
31794,130.5029036,27960551.64
31795,130.5029036,1089253.757
31796,89.40315731,62919168.44
31797,146.2553155,81303721.38
31798,44.02903735,78711360.62
31799,34.07542606,54030009.27
31800,314.0319527,26801001.09
31809,32.1923104,34005107.54
31810,30.66788345,36689362.5
31820,118.0085808,33014227.82
31829,34.2547704,41938554.18
31830,115.9461208,11020872.28
31839,100.612179,14333133.64
31840,10.67098869,29677922.56
31849,14.79590868,12742814.01
31850,366.6345585556924,18855715.15
31860,207.5910824,3522015.812
31866,75.41429819,68890513.1
31867,19.54853389,49127000.3
31868,88.50643557,29466417.23
31869,37.84165736,50037811.69
31870,426.4613482804835,21932557.96
31876,23.94247041,12018980.26
31877,27.26034084,24544806.11
31878,27.26034084,25284151.2
31879,27.26034084,44638975.36
31880,271.5273424,58330592.24
31890,33.53739301,6864490.493
31891,47.34690778,52561040.76
31892,119.2639912,37439397.59
32001,2188.803095,10531333.77
32002,7723.06832,8033063.224
32003,3361.656514,793881.6075
32004,2791.052378,9232405.845
32005,2824.928384,5935507.082
32100,352.31046,8593874.562
32101,308.0237793,36511087.22
32102,156.8211194,4474035.752
32103,2188.803095,2518725.216
32111,225.0688774,17603259.97
32112,225.0688774,21269488.24
32120,107.907472,14817297.02
32130,193.1758573,3689774.159
32135,127.2415826,7974974.391
32136,193.1758573,40972751.72
32137,127.2415826,21140953.44
32138,127.2415826,23756883.46
32139,137.8175064,9865753.936
32140,156.8211194,9210384.301
32141,137.8175064,40224022.32
32150,107.907472,18253967.25
32151,124.2671041,16245680.19
32152,173.1807514,15632497.96
32153,173.1807514,3221157.822
32160,171.7761366,34921634.16
32161,171.7761366,20642527.32
32164,171.7761366,33719879.88
32170,262.7456057,11870520.92
32172,262.7456057,22864995.71
32200,113.140351,2347498.2
32211,113.140351,17837161.21
32212,218.458925,21192514.45
32213,113.140351,13440931.9
32226,107.4778251,8270179.804
32227,107.4778251,16161551.37
32228,107.4778251,11815289.27
32229,107.4778251,14675336.49
32235,154.3423873,9894594.924
32236,107.4778251,6324698.964
32300,1339.396677,2046367.519
32310,91.54783998,19823743.79
32311,91.54783998,28053257.63
32312,91.54783998,33332437.2
32314,183.4261776,31433397.01
32315,183.4261776,16597251.35
32317,1339.396677,7866021.868
32318,1339.396677,21270448.41
32320,91.54783998,12632176.83
32329,91.54783998,8492591.206
32330,92.73763141,3261934.754
32334,92.73763141,1637030.227
32336,92.73763141,144004621.8
32337,92.73763141,43172022.2
32338,92.73763141,36130941.97
32340,307.5280329,18874733.44
32348,307.5280329,69561711.69
32350,1368.921131,7886448.555
32356,72.04848056,2086586.238
32357,72.04848056,57769457.28
32358,146.4104445,19304625.22
32360,61.14205919,3734593.185
32365,61.14205919,68529173.06
32366,61.14205919,82476124.73
32368,61.14205919,69527003.91
32369,61.14205919,60583029.55
32370,72.04848056,6237902.473
32371,72.04848056,5511748.234
32372,88.6835273,27490339.48
32373,88.6835273,27047205.12
32375,88.6835273,34454917.9
32400,437.6890111,2766840.098
32410,185.5744121,22626750.46
32411,185.5744121,30793560.92
32412,134.1820326,15329041.77
32413,134.1820326,11646765.24
32415,334.7940863,7836884.013
32416,437.6890111,4520101.49
32417,328.8451292,20769751.02
32418,437.6890111,10123371.89
32419,81.6879944,1880698.649
32420,81.6879944,3438476.56
32425,81.6879944,2686712.49
32426,81.6879944,5590113.074
32428,81.6879944,22841135.83
32429,81.6879944,1999232.586
32430,443.1973048,39883110.37
32431,60.31581515,4873207.453
32432,60.31581515,1548368.669
32433,134.1820326,20206060.81
32440,124.2671041,396001.4865
32448,171.7761366,9318631.002
32449,124.2671041,6556073.008
32450,119.6401375,2199474.342
32452,82.62440432,4870312.805
32453,173.5112491,13935372.23
32454,119.6401375,19788458.28
32455,173.5112491,15111682.05
32456,82.62440432,11582483.72
32457,82.62440432,682681.1299
32459,119.6401375,7151954.618
32500,3830.797882,4469390.456
32510,263.5718498,20795558.84
32512,165.2488086,4199674.078
32514,165.2488086,30882017.42
32515,128.0678267,8241858.749
32516,128.0678267,9944872.985
32520,577.709835,120982121.1
32521,63.34537664,9461375.617
32522,63.34537664,6694340.499
32523,214.8234512,31189221.5
32525,313.3117412,56184440.29
32526,63.34537664,5718041.174
32530,115.1784196,43517126.59
32534,263.5718498,11117589.52
32536,115.1784196,5641532.577
32537,115.1784196,20273258.19
32539,115.1784196,52057748.51
32540,78.26183577,29359462.92
32545,78.26183577,14493510.66
32546,78.26183577,25163728.67
32547,78.26183577,85998232.68
32548,78.26183577,114844339.7
32549,333.4720958,37312400.38
32550,201.6035465,3717995.757
32551,86.25987811,15219490.21
32552,86.25987811,128722607.5
32554,50.84155012,14517700.24
32555,50.84155012,15730019.19
32556,201.6035465,22216390.73
32557,50.84155012,63994380.97
32558,201.6035465,117207457.4
32560,50.84155012,15702019.74
32562,50.84155012,24119842.51
32563,50.84155012,19563907.34
32570,162.4395789,3426275.039
32573,256.7966486,9775755.457
32574,162.4395789,6562990.697
32575,162.4395789,3427727.292
32577,162.4395789,16987443.93
32600,561.2262663,9257811.821
32610,233.4965666,51536905.85
32611,233.4965666,80482592.08
32612,561.2262663,11268869.09
32613,569.4473946,68644660.12
32615,561.2262663,7791418.401
32616,281.0882235,60519574.98
32617,281.0882235,85731331.33
32618,273.4867783,98731269.73
32619,561.2262663,6801185.297
32620,128.673739,24436109.19
32621,128.673739,101905919.2
32622,128.673739,96608822.15
32624,273.4867783,24428580.47
32625,163.9268182,16052784.12
32626,163.9268182,88897814.74
32627,561.2262663,5172535.808
32630,629.5979609,5373620.404
32631,629.5979609,55570326.64
32632,146.4104445,55597995.92
32633,146.4104445,49357491.96
32634,236.9667916,43718798.15
32635,629.5979609,36821775.33
32636,361.5643933,56477474.09
32637,629.5979609,21731454.63
32640,629.5979609,7574429.488
32641,93.31049394,10840364.34
32643,93.31049394,24415189.61
32644,93.31049394,13154549.71
32646,112.5344387,50103631.03
32648,112.5344387,50792731.64
32650,131.2075541,8332572.11
32651,131.2075541,12434856.53
32652,133.9617009,32580534.66
32654,133.9617009,22267935.36
32655,133.9617009,17493838.4
32660,93.44820128,2908641.541
32664,93.44820128,21863376.56
32665,93.44820128,14093950.32
32666,93.44820128,12392674.69
32667,578.7013278,12677684.49
32668,578.7013278,16792345.51
32669,578.7013278,5483318.499
32670,233.992313,9280889.416
32678,108.5684673,19703998.54
32679,108.5684673,31400767.21
32680,176.7060594,28859437.85
32688,176.7060594,58807844.71
32689,176.7060594,30283502.7
32690,245.5597296,17431627.49
32691,245.5597296,7429172.273
32692,187.5573978,39711791.36
32693,187.5573978,13282174.23
32695,202.7602882,37632780.39
32696,202.7602882,32008047.46
32697,561.2262663,19969772.58
32698,561.2262663,29247330.21
32699,561.2262663,4298359.875
32700,374.1233027,700866.6707
32701,254.4831653,41148410.81
32702,148.0629325,69428864.34
32703,374.1233027,21741487.48
32704,254.4831653,25347588.71
32705,148.0629325,38944954.11
32706,71.16715359,50405785.79
32707,71.16715359,16952769.39
32708,71.16715359,12135579.19
32710,486.2721609,10084161.26
32711,368.3395944,15161796.28
32720,363.2168814,37902152.37
32730,227.0518631,23872127.23
32740,42.79944144,11831245.4
32747,42.79944144,9896847.958
32748,42.79944144,26897162.01
32749,42.79944144,18106746.16
32750,76.01445197,54380555.55
32751,76.01445197,29193072.48
32760,101.6280173,4156536.634
32764,57.3413366,8422003.763
32765,57.3413366,26014240.21
32766,101.6280173,36807655.5
32767,54.86260447,33181263.27
32768,54.86260447,15756088.68
32769,101.6280173,46061080.15
32770,42.79944144,9918134.603
32774,101.6280173,71092.10015
32778,42.79944144,8749294.829
32779,42.79944144,29251762.83
32780,163.7615694,3602079.702
32781,68.74350439,708561.2387
32782,68.74350439,15430643.69
32784,68.74350439,10451348.46
32785,68.74350439,90141252.37
32786,54.86260447,135478642.6
32787,163.7615694,24258152.54
32788,163.7615694,15613018.11
32789,163.7615694,26803876.12
32790,76.01445197,44197365.37
32791,368.3395944,3819632.245
32792,486.2721609,21485262.69
32793,486.2721609,10578058.21
32794,42.79944144,15520612.84
32800,647.2795834,2880779.149
32810,269.3555581,13854694.28
32811,232.3398249,26951652.77
32812,351.9799624,35016426.97
32813,317.2777126,108054855.3
32814,199.2900632,17875023.06
32815,114.847922,25457325.41
32816,358.2594171,17819636.42
32817,647.2795834,15840271.79
32820,138.4785016,25415354.37
32821,138.4785016,29351601.87
32823,138.4785016,5436667.077
32824,138.4785016,10616407.31
32825,138.4785016,11579046.77
32826,138.4785016,12212632.68
32828,114.847922,6122691.647
32830,216.6962711,25560946.28
32838,216.6962711,9921336.489
32839,216.6962711,15687216.19
32840,97.69509566,24634636.63
32846,97.69509566,26697676.56
32847,97.69509566,12262073.28
32848,97.69509566,5640783.674
32849,97.69509566,32674421.61
32850,84.38705828,28304098.09
32858,84.38705828,24762649.23
32859,84.38705828,5828297.412
32860,121.8434549,19225731.9
32868,121.8434549,41081396.78
32869,121.8434549,30849006.43
32870,148.3934302,34274650.57
32879,148.3934302,62042321.17
32880,94.65451759,55865851.11
32890,354.9544409,18348515.88
32892,148.3934302,20119582.2
32895,148.3934302,46225267.71
32896,94.65451759,7488524.547
32897,94.65451759,17317442.45
32898,94.65451759,33496762.39
32899,94.65451759,3380422.152
32900,379.080767,4963104.814
32901,379.080767,8768181.703
32910,364.8693695,19433564.53
32911,379.080767,3176406.672
32915,379.080767,3664487.613
32920,310.6677602,11749989.78
32930,3324.475532,35820213.65
32940,478.2300522,20528280.39
32950,352.31046,15263916.77
32960,3361.656514,4280562.544
32970,2824.928384,6467824.448
32971,2791.052378,2506561.405
32980,262.7456057,9598732.659
32981,2188.803095,22517624.68
32990,2188.803095,9798376.986
33001,2333.332527,387070.0785
33002,2333.332527,64290.97794
33003,1126.117543,171693.7964
33004,1953.159852,163490.3097
33005,1953.159852,343014.0772
33006,2933.908338,2922876.075
33007,1126.117543,605057.4064
33008,4475.21446,3718360.753
33009,1126.117543,425845.7401
33010,8635.285782,6123019.09
33011,7987.71893,4201331.117
33012,9561.16086,2801219.033
33013,8613.457686,2114119.637
33100,381.3095544,1969517.889
33111,715.3249005,169530444.2
33112,162.119089,21644111.43
33114,162.119089,55204012.14
33115,130.5138248,28886872.08
33116,177.6564491,105752258.5
33117,177.6564491,63711632.19
33118,177.6564491,30421215.75
33119,381.3095544,29894169.51
33120,891.2002376,739130.2781
33125,435.0839787,1968675.549
33126,435.0839787,9703551.366
33127,435.0839787,13584022.16
33128,891.2002376,41126233.43
33129,891.2002376,51686161.91
33130,444.2927068,2303729.549
33138,444.2927068,5782287.932
33139,891.2002376,5091496.374
33140,381.3095544,9844623.281
33150,320.2753392,825646.5219
33154,320.2753392,3612799.235
33155,320.2753392,39925686.39
33156,320.2753392,14769012.74
33157,320.2753392,12192385.6
33158,320.2753392,11432492.92
33159,320.2753392,22448787.81
33160,798.544517,46513083.55
33161,385.0233624,23995307.93
33162,385.0233624,23769710.36
33163,385.0233624,2022296.638
33170,2933.908338,7145222.538
33171,211.1186173,5842471.657
33172,211.1186173,9568758.299
33173,211.1186173,6553713.698
33174,381.3095544,2805511.322
33180,2298.771374,3324518.151
33186,1694.470927,5424740.866
33187,1694.470927,7080870.347
33188,1694.470927,12315357.98
33189,1694.470927,27386679.55
33190,429.2858907,53494725.78
33191,429.2858907,25225481.54
33192,1694.470927,18628465.29
33193,2933.908338,11256527.08
33194,16728.96193,35316512.66
33195,460.3606109,16392324.55
33196,460.3606109,3366848.414
33199,1694.470927,20161311.98
33201,1140.972775,429477.3578
33202,7272.848782,323475.4048
33203,1387.802057,13199156.83
33204,7272.848782,2675781.706
33205,9611.941501,375688.1648
33206,14586.17049,280923.0505
33207,13819.00386,1078470.902
33208,9611.941501,549589.6556
33209,9611.941501,4424749.576
33210,7506.591311,889444.3494
33211,7506.591311,19572540.29
33212,7762.161937,3912712.746
33213,4703.803134,1597915.165
33290,4703.803134,1525614.341
33299,4703.803134,305838.7612
33300,347.4305302,3964552.52
33310,503.4104672,45984265.66
33311,3066.847507,16825760.75
33312,117.6291847,16723858.05
33313,117.6291847,19693961.92
33314,347.4305302,83645087.19
33315,347.4305302,34636423.64
33316,355.1613142,40696960.7
33317,655.2976361,19592647.92
33318,117.6291847,21595477.74
33320,132.2501507,2354292.219
33324,132.2501507,4742983.9
33325,132.2501507,18308585.39
33326,132.2501507,8608355.042
33327,132.2501507,13774991.17
33328,132.2501507,12481039.92
33329,132.2501507,10244010.28
33330,132.2501507,2381684.588
33340,132.2501507,7728259.513
33341,132.2501507,1505810.24
33342,132.2501507,17400407.44
33343,113.4606247,7139967.95
33344,113.4606247,6215801.954
33345,238.8584895,14876701.23
33346,238.8584895,3803171.925
33347,238.8584895,10081295.59
33350,1387.802057,17295639.63
33390,1387.802057,7747815.399
33391,1387.802057,25823655.53
33392,1387.802057,15565424.14
33393,1387.802057,16579865.1
33394,1387.802057,19365752.51
33401,5733.134292,6607019.43
33402,5733.134292,2093349.358
33403,5733.134292,3800168.583
33404,1775.351819,2808568.432
33405,1675.533755,3470376.433
33410,5733.134292,4490778.703
33411,160.830625,14218595.29
33412,160.830625,9012639.387
33414,160.830625,6199472.704
33416,1775.351819,10026290.66
33417,1675.533755,1690509.805
33418,1189.517551,11521893.05
33420,1694.470927,4822796.13
33422,792.916961,14227366.44
